DI,SO,TC,TC_count,TC_sum
10.1016/j.trb.2015.03.003,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,9,180,3153
10.1016/j.trb.2015.01.003,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,9,180,3153
10.1016/j.trb.2014.10.005,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,9,180,3153
10.1016/j.trb.2014.11.002,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,9,180,3153
10.1016/j.trb.2015.07.015,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,8,180,3153
10.1016/j.trb.2015.09.005,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,8,180,3153
10.1016/j.trb.2015.05.014,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,8,180,3153
10.1016/j.trb.2015.03.016,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,8,180,3153
10.1016/j.trb.2015.02.009,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,8,180,3153
10.1016/j.trb.2015.02.012,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,8,180,3153
10.1016/j.trb.2014.09.015,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,8,180,3153
10.1016/j.trb.2015.07.003,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,7,180,3153
10.1016/j.trb.2015.04.007,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,7,180,3153
10.1016/j.trb.2015.03.018,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,7,180,3153
10.1016/j.trb.2015.02.015,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,7,180,3153
10.1016/j.trb.2014.12.011,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,7,180,3153
10.1016/j.trb.2014.11.007,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,7,180,3153
10.1016/j.trb.2014.09.001,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,7,180,3153
10.1016/j.trb.2015.09.012,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.10.005,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.07.019,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.07.021,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.07.012,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.05.021,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.05.016,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.02.003,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.01.008,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,6,180,3153
10.1016/j.trb.2015.08.009,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,5,180,3153
10.1016/j.trb.2015.05.011,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,5,180,3153
10.1016/j.trb.2015.07.017,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,5,180,3153
10.1016/j.trb.2015.06.007,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,5,180,3153
10.1016/j.trb.2015.06.016,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,4,180,3153
10.1016/j.trb.2015.06.013,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,4,180,3153
10.1016/j.trb.2015.06.015,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,4,180,3153
10.1016/j.trb.2015.05.008,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,4,180,3153
10.1016/j.trb.2015.04.013,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,4,180,3153
10.1016/j.trb.2015.05.004,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,4,180,3153
10.1016/j.trb.2015.02.007,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,4,180,3153
10.1016/j.trb.2015.05.010,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,3,180,3153
10.1016/j.trb.2015.06.004,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,3,180,3153
10.1016/j.trb.2015.04.012,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,3,180,3153
10.1016/j.trb.2015.09.004,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,2,180,3153
10.1016/j.trb.2015.08.012,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,2,180,3153
10.1016/j.trb.2015.09.001,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,2,180,3153
10.1016/j.trb.2015.07.007,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,2,180,3153
10.1016/j.trb.2015.07.006,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,2,180,3153
10.1016/j.trb.2015.06.005,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,2,180,3153
10.1016/j.trb.2014.12.005,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,2,180,3153
10.1016/j.trb.2014.10.006,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,2,180,3153
10.1016/j.trb.2015.09.006,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,1,180,3153
10.1016/j.trb.2015.08.010,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,0,180,3153
10.1016/j.trb.2015.07.013,TRANSPORTATION RESEARCH PART B-METHODOLOGICAL,0,180,3153
10.1016/j.tre.2015.03.005,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,71,140,2047
10.1016/j.tre.2015.02.020,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,50,140,2047
10.1016/j.tre.2015.01.002,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,49,140,2047
10.1016/j.tre.2015.06.006,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,48,140,2047
10.1016/j.tre.2015.01.012,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,47,140,2047
10.1016/j.tre.2015.01.008,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,47,140,2047
10.1016/j.tre.2014.10.003,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,46,140,2047
10.1016/j.tre.2015.04.005,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,41,140,2047
10.1016/j.tre.2015.04.010,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,35,140,2047
10.1016/j.tre.2014.11.007,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,35,140,2047
10.1016/j.tre.2015.06.008,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,34,140,2047
10.1016/j.tre.2015.01.005,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,34,140,2047
10.1016/j.tre.2014.12.016,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,34,140,2047
10.1016/j.tre.2015.01.014,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,33,140,2047
10.1016/j.tre.2014.11.005,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,33,140,2047
10.1016/j.tre.2015.01.004,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,31,140,2047
10.1016/j.tre.2014.11.009,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,31,140,2047
10.1016/j.tre.2015.03.003,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,30,140,2047
10.1016/j.tre.2014.12.015,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,30,140,2047
10.1016/j.tre.2014.11.006,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,30,140,2047
10.1016/j.tre.2014.12.002,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,29,140,2047
10.1016/j.tre.2015.08.007,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,27,140,2047
10.1016/j.tre.2015.09.002,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,27,140,2047
10.1016/j.tre.2015.06.007,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,27,140,2047
10.1016/j.tre.2014.12.014,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,27,140,2047
10.1016/j.tre.2015.10.001,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,25,140,2047
10.1016/j.tre.2015.06.012,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,25,140,2047
10.1016/j.tre.2015.02.004,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,25,140,2047
10.1016/j.tre.2015.07.006,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,22,140,2047
10.1016/j.tre.2015.02.014,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,22,140,2047
10.1016/j.tre.2015.05.011,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,21,140,2047
10.1016/j.tre.2015.02.003,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,21,140,2047
10.1016/j.tre.2015.06.001,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,20,140,2047
10.1016/j.tre.2015.03.001,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,20,140,2047
10.1016/j.tre.2015.09.004,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,19,140,2047
10.1016/j.tre.2015.09.001,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,19,140,2047
10.1016/j.tre.2015.02.008,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,19,140,2047
10.1016/j.tre.2014.10.012,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,19,140,2047
10.1016/j.tre.2015.04.004,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,18,140,2047
10.1016/j.tre.2014.11.008,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,18,140,2047
10.1016/j.tre.2015.08.006,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,17,140,2047
10.1016/j.tre.2015.08.002,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,17,140,2047
10.1016/j.tre.2015.02.013,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,17,140,2047
10.1016/j.tre.2015.05.006,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,16,140,2047
10.1016/j.tre.2015.02.018,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,16,140,2047
10.1016/j.tre.2014.10.015,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,16,140,2047
10.1016/j.tre.2014.11.004,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,16,140,2047
10.1016/j.tre.2015.10.009,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,15,140,2047
10.1016/j.tre.2015.04.002,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,15,140,2047
10.1016/j.tre.2015.01.001,TRANSPORTATION RESEARCH PART E-LOGISTICS AND TRANSPORTATION REVIEW,15,140,2047
